"","x"
"0.005",5.03887615619981
"0.01",5.13213741839987
"0.015",5.20176974906855
"0.02",5.30875247289732
"0.025",5.35969723884351
"0.03",5.44878120992005
"0.035",5.53529009584747
"0.04",5.60800793682905
"0.045",5.68052819000517
"0.05",5.76351476294808
"0.055",5.86281593898921
"0.06",5.93491948180546
"0.065",6.03475293708438
"0.07",6.11981408514739
"0.075",6.18642622035498
"0.08",6.27448670281157
"0.085",6.36422389753125
"0.09",6.46365757004445
"0.095",6.57744682721365
"0.1",6.66550324025096
"0.105",6.76935401910869
"0.11",6.89159494901827
"0.115",6.99766186236018
"0.12",7.11714212905206
"0.125",7.21766094853709
"0.13",7.32954042418778
"0.135",7.43440897963727
"0.14",7.52349585907037
"0.145",7.61771017588652
"0.15",7.72036085058126
"0.155",7.83902950242293
"0.16",7.93723663322088
"0.165",8.05954640123967
"0.17",8.17684085150979
"0.175",8.2919702591172
"0.18",8.41142290412877
"0.185",8.52778731713747
"0.19",8.6206983461606
"0.195",8.75602394771622
"0.2",8.85334807207579
"0.205",9.00258157954437
"0.21",9.09155081047992
"0.215",9.15802747568926
"0.22",9.3011726421762
"0.225",9.42699161271385
"0.23",9.61654641875096
"0.235",9.77108607411897
"0.24",9.91296281625806
"0.245",10.0348675271337
"0.25",10.1975131074955
"0.255",10.3144352490727
"0.26",10.4284480349842
"0.265",10.5646790732637
"0.27",10.7193112261426
"0.275",10.8580564175383
"0.28",11.0201253905886
"0.285",11.1893751396402
"0.29",11.2977935156424
"0.295",11.4275199170669
"0.3",11.5243599183237
"0.305",11.6455509155947
"0.31",11.7887862913148
"0.315",11.918189448603
"0.32",12.0562699464318
"0.325",12.1844853939762
"0.33",12.3051132712597
"0.335",12.4845601038812
"0.34",12.6113145766263
"0.345",12.7011698540751
"0.35",12.8198981964569
"0.355",12.9463671427213
"0.36",13.1197775052041
"0.365",13.2896521163924
"0.37",13.4535035035724
"0.375",13.5877023270813
"0.38",13.6833994975401
"0.385",13.7870089217419
"0.39",13.8753130919479
"0.395",14.0333851685163
"0.4",14.1779406961835
"0.405",14.3469008576838
"0.41",14.4843449376794
"0.415",14.602109016769
"0.42",14.7591403372583
"0.425",14.8867165735498
"0.43",15.0397046684035
"0.435",15.1989854145397
"0.44",15.3403579209639
"0.445",15.4846311427435
"0.45",15.6346506938919
"0.455",15.7627459507959
"0.46",15.9517384882807
"0.465",16.1129068991477
"0.47",16.2786131229312
"0.475",16.4388583678331
"0.48",16.6287001974863
"0.485",16.8083536068118
"0.49",16.9034376700486
"0.495",17.046375696971
"0.5",17.2200494750875
"0.505",17.4316764297366
"0.51",17.5764556625957
"0.515",17.7533356275977
"0.52",17.9007752965701
"0.525",18.0553787430723
"0.53",18.2297179056962
"0.535",18.3552557837787
"0.54",18.5329103210084
"0.545",18.7076966542377
"0.55",18.8629014848042
"0.555",18.9665129835259
"0.56",19.0703550186908
"0.565",19.2179548113506
"0.57",19.3464090045812
"0.575",19.5085152735619
"0.58",19.6230499420147
"0.585",19.7842365536714
"0.59",19.9640638553214
"0.595",20.1412651445635
"0.6",20.2522454808216
"0.605",20.4350874171709
"0.61",20.6282805529228
"0.615",20.8233307630731
"0.62",20.9894235717326
"0.625",21.0789569598301
"0.63",21.2218150826559
"0.635",21.3930798884147
"0.64",21.5919741304318
"0.645",21.6688984274608
"0.65",21.7998466395111
"0.655",21.9875955182903
"0.66",22.1526484322472
"0.665",22.2838951048956
"0.67",22.5441428791643
"0.675",22.6875350199897
"0.68",22.8619468620894
"0.685",23.0130254848382
"0.69",23.1825738257374
"0.695",23.325945869496
"0.7",23.4924159964164
"0.705",23.601011659811
"0.71",23.7980590666133
"0.715",24.0231239559272
"0.72",24.1918461643066
"0.725",24.3616971008331
"0.73",24.5466657197363
"0.735",24.7423738841813
"0.74",24.7616134805458
"0.745",24.9698581381169
"0.75",25.0662259190813
"0.755",25.2223782225171
"0.76",25.360189493558
"0.765",25.460823740483
"0.77",25.6934641764127
"0.775",25.825321162942
"0.78",25.9015894009241
"0.785",26.0698362232467
"0.79",26.2153933280416
"0.795",26.4416750316889
"0.8",26.6278523344757
"0.805",26.6959385639626
"0.81",26.8267689172127
"0.815",26.9165170621761
"0.82",27.037126560267
"0.825",27.1461340706363
"0.83",27.2590572132152
"0.835",27.3676746172715
"0.84",27.5194617714354
"0.845",27.6511925986941
"0.85",27.8688926315824
"0.855",28.0460367587943
"0.86",28.216356005307
"0.865",28.3396292266791
"0.87",28.5228228975543
"0.875",28.695758019567
"0.88",28.8448848147556
"0.885",29.025377504769
"0.89",29.1732717915426
"0.895",29.3197555855362
"0.9",29.5485078043838
"0.905",29.7462014335987
"0.91",29.8943412592533
"0.915",30.0024371678638
"0.92",30.1313781141876
"0.925",30.2963199450426
"0.93",30.488673964302
"0.935",30.6598352842939
"0.94",30.800607160247
"0.945",30.9638579308135
"0.95",31.1066077292986
"0.955",31.2763280223894
"0.96",31.4303874144729
"0.965",31.5878277620081
"0.97",31.7639932930361
"0.975",31.9299294233981
"0.98",32.0529503688546
"0.985",32.2173041556781
"0.99",32.3871034072349
