"","x"
"0.005",3.85321069978049
"0.01",3.88040791984834
"0.015",3.94211376368433
"0.02",3.98764649845997
"0.025",4.0388234913764
"0.03",4.09689889696119
"0.035",4.15340399607019
"0.04",4.21160330694142
"0.045",4.2824082437587
"0.05",4.33276031917632
"0.055",4.38406912941669
"0.06",4.42697058681744
"0.065",4.47087424346143
"0.07",4.54175289098364
"0.075",4.61163384172331
"0.08",4.67602932521457
"0.085",4.74194235577071
"0.09",4.8315818694885
"0.095",4.9151637047451
"0.1",4.99407143053779
"0.105",5.07499951913628
"0.11",5.13739364688157
"0.115",5.21403559730384
"0.12",5.28703700386678
"0.125",5.36532109778834
"0.13",5.47009680336283
"0.135",5.55803134586849
"0.14",5.6552879181777
"0.145",5.75180021765805
"0.15",5.84673351290439
"0.155",5.9460567042346
"0.16",6.04961393016069
"0.165",6.1299670787835
"0.17",6.22089494034867
"0.175",6.3220613459527
"0.18",6.43676972000935
"0.185",6.53455240558004
"0.19",6.6712750597082
"0.195",6.80118648883462
"0.2",6.94391444227119
"0.205",7.0492928399224
"0.21",7.17385971262564
"0.215",7.28738383441029
"0.22",7.41628944390188
"0.225",7.56105125281649
"0.23",7.68380102572158
"0.235",7.81716550030958
"0.24",7.95800833629646
"0.245",8.10752316908675
"0.25",8.26791102515444
"0.255",8.4235567145153
"0.26",8.59136655030405
"0.265",8.75612395653419
"0.27",8.88053502279632
"0.275",9.06020658873386
"0.28",9.26279840129098
"0.285",9.42414788278379
"0.29",9.59337514654433
"0.295",9.7677837056468
"0.3",9.95271463504003
"0.305",10.0970717473386
"0.31",10.2790770927436
"0.315",10.4531042700095
"0.32",10.6520432358597
"0.325",10.8349644737136
"0.33",11.0080898676908
"0.335",11.247839091191
"0.34",11.4357183491064
"0.345",11.6880330632713
"0.35",11.8534887414939
"0.355",12.0432783441289
"0.36",12.3432390374404
"0.365",12.5780654713005
"0.37",12.8537000404604
"0.375",13.1730118622561
"0.38",13.4568887543786
"0.385",13.6666617017973
"0.39",13.8780593416163
"0.395",14.0698757074641
"0.4",14.3501378692928
"0.405",14.5889603750783
"0.41",14.8636396319389
"0.415",15.1818753759232
"0.42",15.549004526292
"0.425",15.7969260542819
"0.43",16.1357493663852
"0.435",16.4305649791954
"0.44",16.8164213402338
"0.445",17.1205284566062
"0.45",17.4411210695323
"0.455",17.6988453878034
"0.46",17.979396534202
"0.465",18.2507120262452
"0.47",18.4217949060932
"0.475",18.5784635821802
"0.48",18.8104524225393
"0.485",19.0864183721971
"0.49",19.517981812585
"0.495",19.9579646782056
"0.5",20.3042423236158
"0.505",20.6198931300776
"0.51",20.7797885636257
"0.515",21.1308286703865
"0.52",21.4454260801787
"0.525",21.6612800077097
"0.53",22.0289311616542
"0.535",22.3498515356688
"0.54",22.7949217141365
"0.545",22.924688509792
"0.55",23.1912237910858
"0.555",23.5954346984004
"0.56",24.0057047573031
"0.565",24.455580463979
"0.57",24.8327644917144
"0.575",25.3994497518028
"0.58",25.837319344835
"0.585",26.1660653884378
"0.59",26.6483099555269
"0.595",27.2258488232405
"0.6",27.3686773858411
"0.605",27.914794236821
"0.61",28.3509699965561
"0.615",28.7075920839575
"0.62",29.0999911801337
"0.625",29.4511347063123
"0.63",29.786942921751
"0.635",30.0635999813598
"0.64",30.4979927712572
"0.645",30.9511949592012
"0.65",31.4341011898293
"0.655",32.0486337509955
"0.66",32.4238558201378
"0.665",33.0393186159709
"0.67",33.4411948751287
"0.675",33.8807427676746
"0.68",34.0762890703014
"0.685",34.6406202487698
"0.69",35.3347763030078
"0.695",35.8237865743405
"0.7",36.9197097474571
"0.705",37.1266638817245
"0.71",37.3539431292702
"0.715",37.6885003782483
"0.72",38.087305389397
"0.725",38.4662209993903
"0.73",38.7785683595151
"0.735",39.5503369897709
"0.74",39.9092283451938
"0.745",40.3297175181433
"0.75",41.0336996696813
"0.755",41.1674010456123
"0.76",41.7527692080456
"0.765",42.0785510585363
"0.77",42.553024202711
"0.775",43.1755057801418
"0.78",44.0506608316883
"0.785",44.5322709407095
"0.79",44.8717314346963
"0.795",45.3606078832013
"0.8",46.0143233256186
"0.805",46.3490206239094
"0.81",46.8852466763543
"0.815",47.6619795194783
"0.82",48.0301637813376
"0.825",48.2080921922384
"0.83",48.6647497870821
"0.835",49.1597630997309
"0.84",49.5337715134505
"0.845",49.86988983302
"0.85",50.7065996915329
"0.855",51.5923997527015
"0.86",52.0537082184962
"0.865",52.6485527437039
"0.87",53.7205690907032
"0.875",53.7075555806567
"0.88",54.0284474354666
"0.885",54.2709156129336
"0.89",55.0519263655677
"0.895",55.4044659336296
"0.9",56.108627082058
"0.905",56.1544964882664
"0.91",56.4234437809373
"0.915",56.6999316315011
"0.92",57.2504451815111
"0.925",57.4892588921895
"0.93",57.6064710794074
"0.935",58.689474334594
"0.94",59.3415401470716
"0.945",60.1402494263451
"0.95",60.2549257337499
"0.955",59.9218448096201
"0.96",60.1779788923985
"0.965",61.1260613448203
"0.97",61.2004395674427
"0.975",62.0588783578213
"0.98",62.5195571292997
"0.985",63.0983378424652
"0.99",63.9729059125702
