"","2","3","4"
"0.005",0.00226516148892883,0.00209350827095581,0.00200453310289607
"0.01",0.00225925563265105,0.00216465016367483,0.00204211268821522
"0.015",0.00229518539265682,0.00235167531457882,0.00218164681457677
"0.02",0.00233774127467683,0.00234373634518225,0.00231856047947976
"0.025",0.00241101762417766,0.00242809000040882,0.00260858535186025
"0.03",0.00254702089975433,0.00257212798380793,0.00303285070238799
"0.035",0.00268076555402735,0.00286434024311883,0.003338294012951
"0.04",0.00283144955512046,0.00325640173248956,0.00417355243053463
"0.045",0.00310422075097964,0.0035072211330237,0.00656309189027683
"0.05",0.00314687759379899,0.00387311801397878,0.0106831755197556
"0.055",0.00340138243581437,0.00457982342695111,0.0245832611570849
"0.06",0.00360780750191821,0.00628377369715052,1854.41391679008
"0.065",0.00385840571637763,0.0108227224985931,4951.8999316511
"0.07",0.00422341158301304,0.0165500399164107,9066.54808051469
"0.075",0.00448224730158014,0.0207166868286549,11479.0064203459
"0.08",0.00501447320789496,354.50729345771,14442.0703929686
"0.085",0.00571716101500769,4486.41702904751,17591.1512520055
"0.09",0.00667362886748745,11970.5268733787,18631.6635732952
"0.095",0.00785869763623197,13330.3202807272,19484.4344119163
"0.1",0.0103866877141812,17593.7682387285,21728.4117242653
"0.105",0.0110781523795065,18414.4842666445,24011.5030592059
"0.11",0.014476060260571,19136.2510262887,26043.6861915915
"0.115",0.0185064997111111,19640.6468826522,26314.2471296103
"0.12",0.0200388456981752,21276.6790258987,26153.2442277021
"0.125",0.0232623302702666,23305.1031793952,28305.949890092
"0.13",0.0228438568736457,21206.79770535,27689.9797874184
"0.135",0.0538848199112656,21688.4117112858,29101.6459988127
"0.14",0.0664156138750034,23570.4175457731,29640.6902122162
"0.145",108.242400380354,25756.9411601515,28981.8402961891
"0.15",1889.93585820232,27502.1688150773,28720.1614051518
"0.155",4395.67459470645,32278.2724550385,30475.7954850586
"0.16",5834.63636492449,37042.012103881,30640.042081191
"0.165",10288.1286729434,36725.4448261097,30956.044470082
"0.17",10615.7239759899,37525.104102104,30048.7842947536
"0.175",13604.0392398139,37653.641892053,30739.6065324925
"0.18",13782.8683750897,39614.0678936648,31363.4312993183
"0.185",12735.9484662581,40358.4865889851,32047.2471778078
"0.19",12848.697705282,41325.9543911242,31495.4040825876
"0.195",13710.6759147732,41746.4320742631,31754.0212908071
"0.2",16620.7047313298,42202.080875589,33392.6268702892
"0.205",21234.9102701195,42495.8617491709,35377.3331970983
"0.21",22662.2732027201,43412.8361782091,35689.8011312876
"0.215",18905.0840247148,44882.8130195868,35526.9371295412
"0.22",21429.4179122773,46050.969558769,39969.730316361
"0.225",22146.7355600092,47809.2296773643,39301.8939524596
"0.23",23081.7569118915,48190.9474582031,41021.309663238
"0.235",23272.1985127597,51432.8982167775,42189.2729585935
"0.24",27789.3792206396,52889.8312332125,42464.7657813561
"0.245",29121.9772793723,54853.9671188153,42385.5714975678
"0.25",38295.9536236015,54039.7786194253,43188.2097689637
"0.255",43964.930838826,50136.2826934888,43045.6533481825
"0.26",35769.9081839663,53407.4255846083,43516.8791463592
"0.265",40518.8694710897,54536.8404047403,43533.6868648091
"0.27",47970.2315315854,56068.0882540846,45709.4301584094
"0.275",45560.8807128226,58239.1138534659,45283.6304206202
"0.28",53132.6065269836,59445.889987284,44372.6298003252
"0.285",53494.0371450223,59672.5514894163,44761.0948860194
"0.29",62363.931838923,59923.8565846166,44458.3775139744
"0.295",59467.1997265146,60288.5970162696,44586.871973965
"0.3",46551.3089795809,55653.981463094,44937.5825189452
"0.305",60567.5403842579,58138.5421182506,45772.0200933721
"0.31",61452.3286319426,59094.0873587711,47791.4024563167
"0.315",57577.7409730232,57825.0078240266,48321.3719550371
"0.32",66773.6210988251,57780.7799850567,49145.8868385667
"0.325",54666.591010324,57789.4495279163,48233.0084337553
"0.33",68163.5067105382,60710.9777935136,48298.1875899618
"0.335",68228.5448181177,60403.5495757277,51646.6136133584
"0.34",68399.9462661173,62844.3771342758,52696.8411773257
"0.345",65984.7005771554,59952.3226738187,53451.8467277681
"0.35",62980.5257772785,61422.8890006689,50283.9949527643
"0.355",64700.3407644976,61864.5707280585,51535.352361321
"0.36",60469.4124146685,63083.1356304153,50117.5686695749
"0.365",48894.9461088559,62063.9657831609,50067.0239890663
"0.37",48749.6781089053,64032.2046999978,50070.2471290731
"0.375",49295.4571424481,64427.7777130891,50248.9270492906
"0.38",52481.9696437104,66755.2844746108,51052.475112464
"0.385",50926.3473938053,66237.4099976702,51644.5444697263
"0.39",52533.9152923367,65834.7900403334,52207.174794892
"0.395",57419.1218722792,64985.8828653901,51844.2868263047
"0.4",59651.4987693869,65101.4704121444,52199.0456941067
"0.405",61889.9311258663,65250.1144946798,53574.3333925561
"0.41",65624.1948607381,65416.5065171786,53446.1897255882
"0.415",63199.317450713,65448.1539501656,51562.4479752867
"0.42",65370.486218054,67622.8644349692,52993.1691529207
"0.425",63729.1321179843,66020.7152493758,52723.8110163131
"0.43",59693.0541353249,65867.9312007352,52665.2148205343
"0.435",59426.6674474117,65564.3609780008,51377.6323126228
"0.44",58265.89827237,67596.4874144477,51598.9251191252
"0.445",60305.6055782842,67934.6698890617,51928.2897130825
"0.45",59005.3155309166,70602.3125037313,56347.4100143635
"0.455",59998.7700463781,70317.0084186796,57524.3958713941
"0.46",60357.1964310579,70194.2187744007,58221.6369102287
"0.465",67522.090535218,70276.0984443389,58679.5199856427
"0.47",60066.1277026882,70756.7123493134,57972.5216522349
"0.475",63352.8039364362,70690.060039521,58270.99211105
"0.48",63651.5928091427,71880.0580880108,58574.6853460554
"0.485",73050.5423352943,73884.8448043816,58687.445719148
"0.49",85166.64038329,77072.4396074099,60064.461573134
"0.495",78813.0215425196,78503.9896049677,61872.9875677244
"0.5",74777.9303954372,82257.7661326525,62901.2175463546
"0.505",80170.1928695563,86626.7848451207,65028.964634494
"0.51",79193.7364214266,86243.21714443,66905.91433434
"0.515",76072.3527862437,87022.0240764529,67955.2495183276
"0.52",79283.3465501126,83991.4979330416,69122.3748615769
"0.525",83731.3036002988,82305.6128558417,68382.9690829471
"0.53",79170.6052418332,88582.6062781898,68781.1074903873
"0.535",85646.7170849207,88335.4407589035,70219.4105338365
"0.54",86670.7393274803,92328.2181493711,65513.6373529923
"0.545",92991.9694811087,95101.6362602031,65915.1483266963
"0.55",93279.1049393363,96145.3305800651,66352.5430928751
"0.555",80991.1487040638,98472.6592236818,66914.3666980596
"0.56",97483.5186303009,99607.5652943038,65352.4569185246
"0.565",100828.740427313,98605.555221302,65466.6589959172
"0.57",102046.065941774,98303.7080573432,66469.1592955504
"0.575",109533.921740066,98003.1385739569,66970.5802235226
"0.58",111989.02814744,94337.2149452239,67399.0026562616
"0.585",111011.515637384,96070.4822557044,68167.4502323097
"0.59",111774.871592209,98613.3446320988,69126.0366679193
"0.595",112139.524687962,100762.663024175,68437.4536136415
"0.6",101019.579284521,102604.784810427,66517.297380351
"0.605",97815.330705913,103441.738501699,67268.598044368
"0.61",95373.6894993487,104037.671287673,68936.0406799588
"0.615",96733.7325724602,104581.222994735,68200.5676798542
"0.62",96593.2352083099,102933.942191038,67682.763702056
"0.625",97774.8384069831,101856.450859789,67952.1785955884
"0.63",106647.510683184,103455.814033781,68838.5888046725
"0.635",111793.811366336,104440.068290034,71483.5036905145
"0.64",105496.216440111,104139.861838107,70850.7395722366
"0.645",92230.9974861224,106285.542703671,73547.3877989185
