"","2","3","4"
"0.39",288917.53789795,263596.970565441,181556.395746553
"0.395",290770.2594135,233324.811815816,161382.324150071
"0.4",340070.281316718,230623.814893901,162607.344393272
"0.405",291130.348997816,229180.721814826,163843.146321583
"0.41",293643.630780989,234297.2103451,146949.152470066
"0.415",333333.342810614,235206.171246532,147509.645256862
"0.42",374145.037400924,236488.568096484,149096.500486353
"0.425",393141.243295296,238130.548487822,151231.266970849
"0.43",329706.307240288,219627.992519239,155314.564349852
"0.435",330084.114502406,224537.031110512,157588.180813028
"0.44",323388.715969977,230382.752165726,158338.925498129
"0.445",343241.209755845,236246.054843732,168456.228886436
"0.45",339845.425179046,239417.378015641,171395.06683852
"0.455",331947.760361287,244566.741949792,164503.1902449
"0.46",336325.491607351,254318.259990352,159430.04847697
"0.465",340624.219871308,259872.645934706,151402.093029999
"0.47",307104.170521679,233549.865738956,139526.760604615
"0.475",299858.52288536,232981.151115946,133147.570638208
"0.48",304325.510198227,269232.335388806,142175.920864462
"0.485",325933.569314742,270726.10947846,147076.34631758
"0.49",352453.990163207,271053.210862377,151001.167637986
"0.495",354887.651387485,269619.054815,170135.323224507
"0.5",407259.113335903,243726.881316677,176805.001088116
"0.505",415254.28384337,233799.643727851,177300.470413639
"0.51",415126.262949981,234017.925335804,172295.694743538
"0.515",431724.142761122,234745.700350852,170969.59697216
"0.52",438544.969318878,233963.81142457,176012.409135499
"0.525",443786.035498605,203110.161345004,181135.442378429
"0.53",417822.883546183,207345.969332585,182122.387177174
"0.535",404322.220319717,210328.819970513,183065.304248718
"0.54",398714.788710602,212431.105781934,145126.981461145
"0.545",450772.323905082,227382.747478119,161314.380370682
"0.55",411760.837031498,233783.480013771,158470.665547233
"0.555",418119.175085035,251703.306293001,157575.088267738
"0.56",423812.394650011,267668.96170976,164230.128195992
"0.565",433385.521607638,272076.838862072,171052.246784421
"0.57",450144.542258541,273650.252993457,178610.039733358
"0.575",466670.256408629,232866.368856926,186865.149012127
"0.58",484404.768004279,236322.584782607,158114.470401177
"0.585",459325.218131837,220385.659285369,199264.964001734
"0.59",473309.752890078,244066.415061398,201286.023503144
"0.595",468940.401189114,245161.675961327,201914.817857856
"0.6",452791.71662266,245327.831066057,190498.254130948
"0.605",444626.863465137,246030.948850233,193938.955056139
"0.61",426757.918267699,246634.551596869,194051.739827246
"0.615",447720.821645951,284130.453319223,202142.876012316
"0.62",460025.186858426,288668.180729079,205511.318762958
"0.625",471234.859102104,291370.372527747,209229.718530166
"0.63",520096.598444655,295761.765893877,212967.772857528
"0.635",575394.808480046,309921.772062859,217473.076601399
"0.64",579855.370106365,323372.540618277,242437.731824029
"0.645",527124.675156566,320813.021051772,231915.012911909
"0.65",530653.231246096,310261.50670302,236036.725929897
"0.655",537211.811539863,314313.683668564,239943.981574349
"0.66",588700.599680191,311154.308269397,244224.719915133
"0.665",734420.175993089,316423.605091743,248541.33947425
"0.67",756040.347153572,328324.845366825,252844.819275943
"0.675",779236.175488509,336658.600272941,257190.001423269
"0.68",800014.088619094,348234.796386276,261825.99122343
"0.685",610049.028006503,358817.238926576,266072.244789759
"0.69",616608.321031619,365851.115969411,270163.690645305
"0.695",502705.54051796,352399.360342916,274268.50799375
"0.7",614732.992201378,352470.648891926,278300.559241874
"0.705",522468.942970511,354798.580508526,277524.990048175
"0.71",531895.292367527,364951.093294789,275381.806299828
"0.715",541533.063152953,369073.59233131,273278.111512085
"0.72",582051.289734701,374328.294381373,257109.320958801
"0.725",586330.836760056,379658.711132978,259073.664160049
"0.73",586584.243748106,384655.080143563,260653.597313274
"0.735",635063.438661732,401690.054170024,262502.759927305
"0.74",580119.634027054,395078.337068014,264160.268029393
"0.745",634205.802715893,345994.36341678,263119.31246551
"0.75",632317.122361452,339014.811472789,262155.249394478
"0.755",629557.295450864,344979.944927913,260668.814075708
"0.76",625472.686771559,349268.679235479,275483.753558071
"0.765",691025.865592487,357366.298987702,279650.851873508
"0.77",658888.755826747,365117.812839734,283810.971739383
"0.775",607139.53756068,329564.613777258,275267.617198857
"0.78",592629.4581533,333836.194455056,277934.987416387
"0.785",597397.473795492,383338.862283632,280570.715631347
"0.79",594733.439927042,387906.809582609,283547.908978352
"0.795",592868.329568926,344724.355983919,286661.335602752
"0.8",591494.146597776,347550.590424208,289795.845770978
"0.805",758600.632163356,350952.334601165,292554.794258247
"0.81",764722.494291546,360761.981895117,293118.021519304
"0.815",770633.203862831,359973.237403343,289481.311578612
"0.82",775052.346339128,417957.620471196,285321.020472343
"0.825",857279.15342225,424849.208066073,281340.622983028
"0.83",868462.477549369,431368.695002694,276426.285949615
"0.835",827267.290542166,381395.077999866,268418.610065061
"0.84",600274.189620698,387314.094932375,261156.530361773
"0.845",533735.015085299,393619.222622346,263238.093780832
"0.85",447077.612855754,398796.704349657,265618.05075095
"0.855",455720.457995391,466157.06079146,267908.800768401
"0.86",544202.410500674,472954.155985857,281898.690781485
"0.865",547265.318197778,477920.576159144,283731.225996538
"0.87",625651.505652284,478315.120130584,283981.567454128
"0.875",629007.699347121,473468.598389045,288401.806408536
"0.88",632526.597903681,469836.486498155,290692.259757616
"0.885",636881.566234813,468464.05127034,291378.163686615
"0.89",641551.044758484,465866.461874364,295172.834550271
"0.895",646563.502398791,462969.54033102,300102.33003227
"0.9",651145.382547378,454843.829350744,306013.556311926
"0.905",540156.643124248,452574.320710934,311693.77317525
"0.91",534767.644705237,456622.980349666,315252.453929491
"0.915",530626.628824998,460287.524646094,316731.22704958
"0.92",527336.474981073,463576.240936607,318286.578321559
"0.925",526606.583767253,467230.809561034,325207.986328811
"0.93",531188.697857285,471451.141947397,323973.796492411
"0.935",535533.974711992,475557.955239251,324199.603637218
"0.94",539512.488148022,480327.393183818,325396.124767961
"0.945",550411.907864296,486227.241396454,327541.873738977
"0.95",563019.493376518,492483.134670708,330130.775471881
"0.955",574879.481625998,495067.521774576,334720.568622737
"0.96",586931.988662047,497221.275961545,337587.546225901
"0.965",599566.101838582,499521.270227515,340423.164054887
"0.97",612461.99850238,504787.896546775,343102.515173949
"0.975",626090.897097832,504475.34585307,346668.677144746
"0.98",639707.092231333,507032.357778412,348731.489099182
"0.985",654302.102829889,509860.078792863,355289.25678661
"0.99",668749.541011714,512954.844890002,364208.261770538
