"","2","3","4"
"0.005",0.0027997688194853,0.00261741023439233,0.0025067905126272
"0.01",0.00301170724125042,0.00273221962613497,0.00263302482114405
"0.015",0.00329712417970375,0.00276579808834406,0.00280944217391237
"0.02",0.0032234380499353,0.00307976414623146,0.00302811114523239
"0.025",0.00330674974032162,0.00336527800261729,0.00315974595489581
"0.03",0.00334539170618006,0.00353224441465628,0.0036332425150725
"0.035",0.00355332326135246,0.00376249228925814,0.00467711810976121
"0.04",0.00397811866241408,0.00430058490708392,0.00488108361543541
"0.045",0.00417697810625424,0.00490077201449324,0.0081329578466661
"0.05",0.00440107113989927,0.00573894125406402,0.0161211926742112
"0.055",0.00467911216584856,0.0065986265418107,0.545766074879503
"0.06",0.00509143746863486,0.0106569020618543,3281.46928552323
"0.065",0.00557573339878127,0.0162924893950235,6596.34084841395
"0.07",0.00697814819726693,0.081845761856194,10205.9058800296
"0.075",0.00860911700922472,1096.6214630836,12698.5959457931
"0.08",0.00852317610530826,3521.73588696069,15736.9268207844
"0.085",0.00881480928303378,15432.8035223625,20577.448291791
"0.09",0.00963197190078822,17529.7066750696,26688.6299275132
"0.095",0.0134921261148074,23406.791739531,27049.8334282911
"0.1",0.0180883826028433,25509.3810983064,28814.5271266627
"0.105",0.0137647665561974,28771.4761323925,33570.3320806779
"0.11",0.0136794637341896,29414.5972460261,34086.2125086052
"0.115",0.0152350276956553,37752.3744525731,35687.2603555515
"0.12",0.0237306760625899,42352.5643653563,38822.8763366703
"0.125",0.0377486222304506,39459.3183746167,38698.6344618088
"0.13",0.0203367855142694,37675.443802562,39768.6265693467
"0.135",0.664928368202052,42575.9974461042,38816.9535108303
"0.14",1660.63925531792,43842.7598482624,38608.2583548894
"0.145",1864.56702432211,51167.2580517283,43376.383089018
"0.15",5776.31782166907,51558.3287887094,43312.8171064374
"0.155",13795.4715057915,51009.0321207026,42126.5980642262
"0.16",28690.7005274891,49619.4947869988,41859.4370590588
"0.165",28392.3075879155,50779.0358390578,43696.6666274915
"0.17",28067.3371716728,49992.0860362508,45913.4475393564
"0.175",28112.3538880336,53252.3472646051,49453.0009544041
"0.18",29766.5552558588,49044.8594845376,45958.8940227645
"0.185",28869.5727819311,47181.1077333671,42865.0020911357
"0.19",33217.4026454831,50377.7775087939,42429.0241518877
"0.195",47645.926421178,48768.8489109815,43675.7248511928
"0.2",57829.3033641705,54730.6250287778,48751.5970434981
"0.205",62661.0626938899,53303.7978312215,46963.2232807707
"0.21",66957.2537461791,52998.6055581278,47786.7908577735
"0.215",72224.5268247118,52414.2918960129,53400.7786460881
"0.22",75282.5537245341,58524.2521410137,53465.6673351014
"0.225",80478.8629920291,59942.9531711837,54850.5808216665
"0.23",78465.8292717356,63508.203511358,56255.8448811843
"0.235",80655.4335072358,71257.6828060914,57324.6123524823
"0.24",72537.4921626896,68079.3307753959,59691.1902367969
"0.245",73884.1307107581,67377.7950786488,59380.347500868
"0.25",75547.8952767557,73139.9037009118,61845.4770244956
"0.255",84139.560150777,74298.5244167444,62991.8103884351
"0.26",81975.8240781279,73735.4462045756,60370.2008849202
"0.265",65446.6063736603,76455.1011024232,62513.9316938054
"0.27",79244.1356840643,82838.3988206819,69198.6251760203
"0.275",88438.2709623138,83916.4596302909,69141.5280591159
"0.28",98580.3010066358,84697.1275459844,68871.2381398613
"0.285",93254.4892514509,87121.0430673542,66450.0288617836
"0.29",94421.7194905959,87459.4631596169,66497.6850910944
"0.295",99604.9298263305,89491.7638383248,67855.8752140874
"0.3",97388.2300616457,90275.3717283222,67770.6123307176
"0.305",96630.6888631398,93644.8986389278,70326.9239472807
"0.31",96635.4410227237,96449.8921508172,74239.3750931828
"0.315",99082.3187362457,98200.4499381518,78001.8270974873
"0.32",99711.6996738415,99309.8530645028,80274.7770775129
"0.325",99956.5805990679,104005.816741203,85053.1835840814
"0.33",103353.148120669,101022.053459545,83988.9988418408
"0.335",98033.480902811,100896.035935527,81852.8810390601
"0.34",106436.499340898,101813.396731662,83853.0801094306
"0.345",101158.930181208,93929.7521505822,84806.9132487998
"0.35",99780.2566253909,92444.5814468469,84999.7963602193
"0.355",105351.414256194,94916.045714608,85032.3980267656
"0.36",116403.727491425,101691.821827548,84999.2819639177
"0.365",118798.492173335,94131.0072789931,80372.3198698891
