"","2","3","4"
"0.005",0.00233750368354566,0.00214020872595957,0.00202340457748959
"0.01",0.00241371763776405,0.00223503408219348,0.00212931379975059
"0.015",0.00248572522219663,0.00233087182139184,0.00223834966570462
"0.02",0.00256832887107859,0.0024273585035433,0.00237116334056807
"0.025",0.002657391977247,0.00253139764534965,0.0025058860856893
"0.03",0.00274379238495309,0.00265238668538154,0.00267299025479504
"0.035",0.0028378673570902,0.00279771167454595,0.00285144651164471
"0.04",0.00294855760259231,0.00295838919112735,0.00307922438791063
"0.045",0.00306201101921562,0.00313306059645082,0.00335460444945426
"0.05",0.00318646576757819,0.00333761019589545,0.00370988695484848
"0.055",0.00332516900026446,0.00356954175303277,0.00417434230311311
"0.06",0.00347877270555454,0.0038364754070559,0.00482464543170035
"0.065",0.00364036516603098,0.00416612581684408,0.0057679310896088
"0.07",0.00380469233263745,0.00456678595387412,0.00737231743737443
"0.075",0.00397710629468223,0.00503949066799624,0.0107243523788348
"0.08",0.00417900945494914,0.00568790316333462,0.0198256420107408
"0.085",0.00445180086099712,0.00656014811622544,33.4535512070101
"0.09",0.00471710013020419,0.00777473694933757,1283.95976054008
"0.095",0.0049924825113716,0.00965928344419028,3342.45152428835
"0.1",0.00535175358359637,0.0130150762107952,5521.94160359065
"0.105",0.00573314623629937,0.0191943268028656,7621.78926815924
"0.11",0.00614566925215311,0.0402812466325291,9824.43211708701
"0.115",0.00664885354339435,14.4736093704635,12010.391959966
"0.12",0.00721405621315345,776.93425169442,13947.1691912156
"0.125",0.00777207715502547,2058.7331800247,15719.5646332204
"0.13",0.00856217652038424,4118.3979471736,17393.0462977346
"0.135",0.00947244016112025,6077.1046863061,18965.7179265939
"0.14",0.0104298028206362,8173.41789340459,20812.5647838654
"0.145",0.0116185296807314,10271.4312521782,22316.228096234
"0.15",0.01329683146374,12267.5941955927,23576.925758916
"0.155",0.0150671734621077,14314.7621759233,24622.3426616311
"0.16",0.0175691839523919,16016.0359557496,25887.131862887
"0.165",0.0201224590845508,17585.1756546716,27217.7660069332
"0.17",0.0239307316646681,19831.2273762448,28139.2725591022
"0.175",0.0288203859541408,21062.4662536264,29006.9342605795
"0.18",0.0353103265603675,22656.3763246466,30084.4056165866
"0.185",0.0507362920559925,24456.7868071498,31016.8264382409
"0.19",0.0772802349158145,25913.1418317941,31848.8978451609
"0.195",0.142250153751539,27413.8175506275,32546.1249555683
"0.2",1.6193414224224,28774.9810707704,33197.5142052351
"0.205",244.1066100399,29807.0758397575,34071.8737448244
"0.21",745.047301908482,31039.9297143781,34768.433224747
"0.215",1547.49490782588,32550.7871084067,34930.2376384595
"0.22",2712.75388365839,33377.8936504262,35477.7135301639
"0.225",3623.68547634794,34549.1232829249,36202.1705266413
"0.23",4548.76273730983,35611.6668616119,36841.9583512841
"0.235",6004.83989652648,37011.857122564,37436.2475299278
"0.24",7135.0931195941,38515.369306925,38226.0007096861
"0.245",8551.42539405372,39697.9083281742,38861.5304453207
"0.25",9601.05994224451,40879.3844403106,39182.8357368138
"0.255",10973.9301073068,41530.2922103714,39886.2720161842
"0.26",12483.9154725635,42577.5503887256,40334.3382556715
"0.265",14328.5709420179,43661.0115386489,40694.2606145256
"0.27",15789.566883653,44240.4058515806,41218.8914029072
"0.275",16908.5771192509,45064.0264260088,41593.814210118
"0.28",18572.9941851978,46191.0118724309,42168.7281113429
"0.285",19597.639087002,47150.5130321479,42659.7965194889
"0.29",21564.6673421799,47852.5723827051,43183.0499579753
"0.295",22593.4247591299,48999.5961148345,43860.2702282505
"0.3",24131.1551077321,49711.0024833092,44387.8475788821
"0.305",24941.2300928645,50524.7494366965,44503.7943650751
"0.31",26795.3994210311,51669.3000320787,44836.0230955773
"0.315",27470.0163830758,52306.5213183608,45323.4088347697
"0.32",28271.1503242029,53320.5305343335,45899.6561189189
"0.325",29724.049360471,53931.9283494213,46419.4813810475
"0.33",31455.5027157391,55056.7078475768,47160.4215153416
"0.335",33479.3743724232,55688.6399966417,47659.1337945612
"0.34",34443.3831155433,56564.0058620437,48211.0847362558
"0.345",35335.4599066904,57511.1394482385,48701.3165761377
"0.35",36520.0809593204,58673.2044099045,49370.4926091905
"0.355",38083.1430730199,59203.8818162231,49794.9801326037
"0.36",38870.7954265822,59902.9903029018,50265.6045559385
"0.365",39590.9607023546,60980.1946089658,50779.8002101942
"0.37",41088.4107874795,61891.8100982012,51007.6688925023
"0.375",42281.7359309158,62581.7409200184,51459.8529915831
"0.38",42702.1064518066,63376.3515401623,52231.2595070468
"0.385",43867.4799127461,63580.3424871649,52555.0702135053
"0.39",45125.2799111607,64434.3021521577,52923.8535150684
"0.395",45940.1368902549,65112.716931403,53545.7662767878
"0.4",46777.825744967,66269.3640217127,54012.9665180685
"0.405",48102.4393046537,66817.3147216166,54220.5310782377
"0.41",49392.7858389438,67827.132761816,54429.3572831833
"0.415",50003.2098519544,68441.71392174,54898.3011175278
"0.42",51476.8469204643,69650.9098408411,55853.368802426
"0.425",52559.0531993149,70019.7068965265,56529.1779942139
"0.43",54402.6429902998,70713.1485927951,57138.4971766406
"0.435",56086.7293965231,71599.5592421492,57461.0987048537
"0.44",56742.3206380227,72032.9151861422,57556.3355760705
"0.445",57942.1465557748,72669.225140619,58374.7289839901
"0.45",59179.3471730088,73473.9621692229,58988.6668250808
"0.455",59708.896471864,73927.6406007507,59595.6929559321
"0.46",59965.9325404499,74727.9839304644,60112.1375769933
"0.465",60770.6915853098,75506.9262351279,60462.6829940441
"0.47",61801.9064065098,76065.1308850437,60705.2028741917
"0.475",62898.9914981072,76424.2148387477,61061.0152405098
"0.48",63695.8674859948,77103.6688460243,61501.4438841684
"0.485",65726.9399905057,78258.9006256014,62366.7438683396
"0.49",66093.515573997,78834.8070574284,62910.9621500362
"0.495",67443.5426082172,79287.9658290569,63621.3611343957
"0.5",67460.8029927468,79892.8259475709,64352.591700004
"0.505",68813.4714419566,80558.1904900047,64430.6106629956
"0.51",69465.1272094711,81303.8458601307,65003.4369267215
"0.515",70557.4488968584,82102.799811782,65260.9927895871
"0.52",71949.0395206505,82778.8737840482,65365.6243893356
"0.525",71551.0804130407,83476.128949228,65717.4256920977
"0.53",72711.641171985,84076.7507544832,66310.0024016173
"0.535",73557.9759563394,85042.05581401,66708.0978963325
"0.54",74534.6044220899,86358.2930507687,67221.8459039017
"0.545",75882.8013650673,86835.1393630532,67487.4547894573
"0.55",76559.1684300067,87689.1648052371,67806.0737622253
"0.555",78117.228094568,88732.0349570154,68489.5576938629
"0.56",78836.8168847733,90032.4043697595,69152.6565810702
"0.565",79447.7321203431,90826.2798107029,69786.300929701
"0.57",80121.0006935232,92046.1523909967,70701.5585347117
"0.575",80237.42195426,92871.1003130099,71397.5824022632
"0.58",81915.0385803275,94274.909164407,72146.4853149843
"0.585",82190.3747538359,94998.2760457162,72498.3284868369
"0.59",82183.4098733377,95769.9617795812,72811.3546872714
"0.595",82510.6769810134,96670.0226376095,73635.8436553138
"0.6",83377.3384140682,97454.9386943891,74477.8682511687
"0.605",83602.1467882331,97816.5090309017,74852.5141626059
"0.61",84575.2561610349,98120.9737047229,75329.3729264123
"0.615",84707.8684428423,98888.3803721701,76082.1897517855
"0.62",85772.9603169897,99528.8965016761,76676.0570864632
"0.625",87176.6341333903,101053.752001256,77361.8850588886
"0.63",88935.2848018246,102467.952453526,78381.9900671792
"0.635",90027.1306383589,103528.403591973,78957.1969578149
"0.64",90803.774976967,104184.347927852,79582.2065225016
"0.645",92027.6436500519,104895.858764311,80186.9255195996
"0.65",93118.737968312,105187.008840348,81055.3285404712
"0.655",93465.8319010922,106554.60355639,81982.0703900585
"0.66",93421.830148617,106984.285994751,83027.8667714487
"0.665",95286.9627336685,108310.684567003,83867.1701454644
"0.67",96852.809876073,109833.162624754,84403.4187940136
"0.675",97845.3512933846,110351.325409431,84825.3377872925
"0.68",98929.581655955,111270.042752988,85662.5808572098
"0.685",99046.2469259495,112149.510706294,86794.4902244669
"0.69",100759.381747871,113352.233632385,87375.5810514214
"0.695",102109.360536511,114367.334259708,88482.3137299084
"0.7",102500.15239869,114815.884352218,89768.9678586653
"0.705",103023.86110916,115881.295448144,90172.3986281878
"0.71",103524.448751766,116448.073295163,90217.3846132351
"0.715",104518.129973441,117725.770608525,91247.8460564676
"0.72",104865.455093929,118405.578829586,92328.8976884766
"0.725",106148.921603491,119683.179643473,93482.7349030217
"0.73",107933.650835826,120284.15041947,94053.4378527359
"0.735",109197.506685276,121251.623313408,94787.027150788
"0.74",109698.315711495,121228.018774042,95287.9054991341
"0.745",111327.832824397,121663.309826508,95930.6149266509
"0.75",113825.876631372,123122.288717808,96985.5331599246
"0.755",114154.281027681,123945.798534558,97678.0183132147
"0.76",115270.912429718,125271.46555767,98352.2481447725
"0.765",116044.096705328,126286.111375066,99072.8087493496
"0.77",116540.164994545,126919.410378945,99911.5789442923
"0.775",117191.241248918,127584.65164863,100456.728550789
"0.78",117420.239929198,128557.488442365,101237.65813297
"0.785",118220.659130337,130313.474761706,102045.982539212
"0.79",119753.76902664,131622.810648006,102846.746421646
"0.795",121344.388454248,132859.932303263,103560.916427392
"0.8",121546.712404163,133769.522103321,104303.436213007
"0.805",123451.408181329,135333.085252438,105553.687237932
"0.81",123592.671951379,136352.41255659,106090.923588841
"0.815",123763.112436571,136937.187898727,106629.839547544
"0.82",124211.890037338,138587.212304196,107633.975563129
"0.825",125399.118759266,139228.857964318,108836.344125154
"0.83",125489.553242625,140177.492867643,109750.651009095
"0.835",127177.851680903,141984.931784859,110343.667531245
"0.84",127082.755530982,141290.652931858,111214.696428816
"0.845",127230.951363985,142627.430182975,112028.460082206
"0.85",127981.895018896,143285.972285029,113052.51457613
"0.855",129743.481346465,144222.217596049,113802.440301502
"0.86",130777.418560105,145960.278758967,115061.197622494
"0.865",131103.92515093,147428.126294387,116158.882046605
"0.87",133254.391385819,148340.863675996,116869.494951834
"0.875",133692.386730373,148711.172416886,117896.166423556
"0.88",133729.169875051,149753.446063482,119193.342729077
"0.885",134582.67926401,150248.538127448,120489.339948347
"0.89",135642.650951137,151972.783228623,121471.303353483
"0.895",136587.325994203,152831.495110003,122754.652968265
"0.9",137406.408709896,154075.094960252,123955.333692256
"0.905",139084.411802587,155771.661084227,125196.572159785
"0.91",141859.437432551,156343.798245106,125934.217517223
"0.915",142574.500268092,157528.657173951,127461.593402409
"0.92",142450.521051584,158803.338115125,128552.514983973
"0.925",142510.810081483,160969.508938348,129681.996169133
"0.93",144919.417997173,162534.83487872,131423.73047118
"0.935",145470.694622104,163513.086332054,132181.319081417
"0.94",147090.040805585,163683.453162938,133286.496016182
"0.945",150248.017007009,164960.062648589,134086.457248303
"0.95",151051.040210496,166622.223184693,134951.098164731
"0.955",151598.515970956,168267.102875175,136480.136013788
"0.96",152755.653284734,169488.497615609,137715.717671872
"0.965",154432.92274975,171080.954369315,138768.57376701
"0.97",156635.332719015,172530.719941109,140488.780457654
"0.975",156977.544460552,174708.756430788,141580.960103598
"0.98",158220.742207639,176475.882746127,143326.978501152
"0.985",160530.655950986,177971.567054501,144980.291842023
"0.99",162597.576365761,179188.502913816,146063.771485747
