"","2","3","4"
"0.265",124823.759559879,121247.336712485,78517.5156771194
"0.27",141857.658937383,129957.512253096,88679.3269329814
"0.275",140719.598270575,134094.217290079,88715.2612664565
"0.28",152687.807936105,132026.306893171,82574.0289690006
"0.285",135663.680501989,136013.143028526,79993.3136798543
"0.29",134658.008817376,130416.946544675,82493.6517383756
"0.295",158237.399629014,130474.474133703,82586.1721174271
"0.3",143840.825091628,125895.0207062,84050.7338900396
"0.305",141442.582784784,132795.50263482,96297.3988517173
"0.31",131376.64934847,135684.497201481,109686.308806571
"0.315",159062.493700828,152759.782723852,116044.579118082
"0.32",146420.948403241,164915.055565389,117985.370329329
"0.325",159922.829179311,161117.95269898,121161.621761474
"0.33",179198.809876004,150782.108026957,124422.119572139
"0.335",155323.562127429,142478.69127204,124461.099341754
"0.34",160306.330114682,124119.857641834,125064.623982823
"0.345",163715.30593143,125774.75002369,122729.805159304
"0.35",158775.71738001,127395.234536285,123114.746311802
"0.355",175855.30337292,128104.359787819,115281.724931283
"0.36",212130.235401901,136707.074517739,114381.962299925
"0.365",216456.219264967,123704.636720908,118795.815185634
"0.37",220782.626501495,125559.308750429,119074.877015488
"0.375",229544.07352954,155606.669147082,116563.67100599
"0.38",227837.026016403,150284.327851858,110167.440770946
"0.385",212245.663179556,147737.009744235,107808.622976172
"0.39",211870.73292333,153468.895425391,106079.714570266
"0.395",211536.95999411,141249.132692764,111277.299859616
"0.4",178836.724295032,142397.741452986,104835.17229828
"0.405",159036.88845471,133516.586978488,104671.966403112
"0.41",159874.390923822,132882.416444222,105995.77504813
"0.415",160685.486471056,132544.913812686,106303.772258746
"0.42",174932.971644446,151700.242627632,108485.976869883
"0.425",171425.944623861,151881.780515251,108950.113469745
"0.43",196841.876665282,165905.555039026,109381.583582622
"0.435",201520.964451237,167585.409352037,109486.169899918
"0.44",266125.628172745,167777.739584977,116168.494573704
"0.445",268322.868608414,169438.100946696,112678.48237977
"0.45",236098.484427045,160693.076989034,108738.5796721
"0.455",236615.002579417,163552.452558561,109723.549669075
"0.46",262918.600699183,166622.161183816,112369.90502197
"0.465",249452.385986222,172737.511086216,117553.139591667
"0.47",246154.452975674,165736.932465615,109556.672507319
"0.475",240820.816977766,169770.192292658,110844.308252344
"0.48",247899.765916607,170897.228284679,113449.147592024
"0.485",252262.995047598,175426.537499328,116494.931012426
"0.49",247024.614555626,193165.068864894,117532.210596587
"0.495",253077.206347916,185435.173991248,118525.441806385
"0.5",229892.073661221,195381.406638181,115703.055205286
"0.505",209796.301746148,188974.642078204,115044.070100535
"0.51",210873.218986208,192575.275739397,116233.250388253
"0.515",205585.833872008,195916.001289565,117664.352902196
"0.52",210584.940903368,169300.689626644,119431.363344055
"0.525",232914.902589111,175425.485320632,123674.040824973
"0.53",211788.65546836,176619.948408099,126224.483586155
"0.535",210653.9233503,198740.831522509,122075.909827821
"0.54",222380.990032867,204164.383558072,118451.210009716
"0.545",236061.98456654,213609.996438393,119246.335304898
"0.55",250494.571531151,216016.286340205,121284.655895743
"0.555",264279.677419489,230527.296284941,124230.524209225
"0.56",247322.270324994,221290.483789467,130580.714623374
"0.565",244008.675801347,217036.582994313,132514.235730434
"0.57",247285.251986453,230535.022723233,132919.997977627
"0.575",217992.538756595,218251.063699078,133037.932295662
"0.58",220540.666667216,222527.603049149,132297.985053072
"0.585",245813.254001663,225283.749122149,136626.436540446
"0.59",223789.271414327,228747.075614987,140066.812053979
"0.595",232565.01998392,225797.037421043,148789.744872906
"0.6",238310.066304913,246874.029869181,152069.943226929
"0.605",230008.754490261,253730.463782166,151084.555138234
"0.61",249581.563664706,261038.249207205,145507.560212239
"0.615",283401.616015269,265723.167909067,141473.600439739
"0.62",285894.869738119,268682.681692371,143421.393100931
"0.625",284861.949211806,270687.58931904,144124.307192273
"0.63",286018.161911861,275776.257568791,149861.422850103
"0.635",289284.624883431,270846.618099444,150882.090057508
"0.64",291808.667622679,269141.505286957,152973.684351948
"0.645",309052.784940379,258203.324953967,155530.893749862
"0.65",251063.303667423,220912.90472763,158539.32300446
"0.655",253833.067186086,230474.753795771,160775.019409609
"0.66",259548.337495049,224614.861346574,165943.696707578
"0.665",294193.751498353,230970.544078086,164997.713340102
"0.67",268863.827104845,232104.450254544,160651.436088466
"0.675",275591.786276238,245750.302841426,160744.541458976
"0.68",299772.878538232,270431.356774205,160856.455250525
"0.685",306068.887153932,293407.548302646,187543.19321138
"0.69",284983.401614459,279315.859899197,201254.447875746
"0.695",270397.7002527,267698.522140526,205933.45174824
"0.7",260024.540007588,259664.888112191,170316.425476712
"0.705",276832.019897474,271681.520267081,184033.313220644
"0.71",325216.814388616,282912.06607935,195976.739555657
"0.715",380464.219644358,301258.379858576,200812.356757473
"0.72",418523.969490503,305643.539541626,202894.650959167
"0.725",381651.637616918,314659.727814984,210869.902638428
"0.73",351595.464145994,317463.834105317,190626.462399339
"0.735",420775.489070846,300272.577364114,184715.785377416
"0.74",507099.379663905,325525.470347785,187226.549843348
"0.745",477279.640625157,321854.703098207,192431.86596303
"0.75",437075.367271327,321338.195085968,190773.538007548
"0.755",393365.707461982,321767.767915993,194926.462643452
"0.76",551742.448395369,328080.43270494,200491.576167555
"0.765",562949.809023766,329753.531154545,196232.448143897
"0.77",383870.758886016,294827.644719034,195562.309972874
"0.775",318982.761830661,324215.548122701,199757.530506456
"0.78",333496.94441527,352280.764850065,200485.905823898
"0.785",288040.25214675,293865.234612634,186114.618400318
"0.79",320452.029611616,291759.060635565,186787.451443441
"0.795",403486.122069126,303012.604530024,186137.758329439
"0.8",335017.275754091,308479.622887003,189661.132675805
"0.805",315992.228888824,290953.833349383,188298.346210158
"0.81",353767.732496505,301827.75104524,191330.519881533
"0.815",363173.928494337,298158.267103001,206563.832434347
"0.82",392869.618625574,297611.735774287,211555.761374009
"0.825",401908.830726225,304000.600705391,205672.730816548
"0.83",408072.382522769,309359.662105734,187878.78045046
"0.835",453865.422747018,321885.149164965,203484.395373894
"0.84",428197.516652137,327642.421359733,208805.216224487
"0.845",400626.469643756,351016.264039198,213732.072951221
"0.85",392115.454851153,356139.478248537,235166.468197124
"0.855",396986.810567048,361745.188656384,224394.678696757
"0.86",351799.332445804,359936.908680056,231984.217724021
"0.865",364324.607205836,365483.117966846,239518.392663414
"0.87",427940.12068035,370909.475843537,246431.980070188
"0.875",480441.053095996,377018.94349191,252141.140167171
"0.88",476734.657050673,365423.94504354,253609.350233931
"0.885",440455.674965347,369924.944553023,255093.351031159
"0.89",544639.803252461,363577.972993117,264981.037648242
"0.895",431487.718891322,371110.820231202,273586.556663831
"0.9",471879.775865647,379433.045199976,274050.858514337
"0.905",515880.804844529,388175.87654162,273155.70180642
"0.91",510229.51851855,395636.731910385,273232.585371971
"0.915",527377.69784307,415571.707730421,282236.102387225
"0.92",522195.784426931,427880.970898755,280605.205419432
"0.925",526355.255287791,448371.655808761,295579.374221671
"0.93",562265.191927925,472107.066488768,296568.911436893
"0.935",715515.983750839,491519.166242233,302963.32664956
"0.94",701002.015896422,503570.054460457,305064.346575993
"0.945",707213.470324384,510324.605516446,309099.347896687
"0.95",713897.556127757,515429.070382215,322512.976172088
"0.955",720816.912411738,520509.524974204,330141.830175281
"0.96",729504.315548336,500591.526916554,337245.121640282
"0.965",740659.126216199,504791.035944878,343262.656048798
"0.97",776648.05535259,535506.846015038,338285.410337572
"0.975",817287.750607785,518717.020444009,335801.867793645
"0.98",762838.739097514,499184.133463715,331304.741232637
"0.985",770539.540436508,506883.20673896,330805.343113197
"0.99",769622.455494849,516732.567786029,323680.501712772
