"","2","3","4"
"0.005",0.00300939045453,0.00263475923073618,0.0024174777243934
"0.01",0.00307104104541689,0.00269151524640599,0.0024885427671214
"0.015",0.00313151814729381,0.00275835873274981,0.00255524526351866
"0.02",0.00318862813736461,0.00282671114084614,0.00263490765425925
"0.025",0.00323922929153433,0.00290230347156043,0.00270356703512882
"0.03",0.00329776478846219,0.0029778827556509,0.00278132177080285
"0.035",0.00336406378412141,0.00303718781818216,0.0028631589479406
"0.04",0.00342886697556849,0.00310862901818486,0.00294620434045474
"0.045",0.0034911191792851,0.0031938785298913,0.0030379506933033
"0.05",0.00355703534843929,0.00327305972148671,0.0031216533607045
"0.055",0.00361437632708797,0.00334009664719228,0.003216070958135
"0.06",0.00369015701941685,0.00341375052160602,0.00330644401907458
"0.065",0.00375476544301197,0.00350021840489741,0.00340967654015627
"0.07",0.00382296050610306,0.00358617509160569,0.00351037142312587
"0.075",0.00389610508177037,0.00367218847401489,0.00361525259903537
"0.08",0.00397289338718071,0.00376402468916451,0.00371937911846075
"0.085",0.00405286995914657,0.00386780817739129,0.003827710872005
"0.09",0.00411854640392196,0.00396126696881764,0.00393251575047915
"0.095",0.00419876673485218,0.00405492726568125,0.00405540182527818
"0.1",0.00428889009788991,0.00415272512322527,0.00416780113229108
"0.105",0.00436370766636991,0.00425715827930868,0.00427972244917962
"0.11",0.00443808499524859,0.00434828042469594,0.00439458632892445
"0.115",0.00452039397658575,0.00444399960154672,0.00451207930461596
"0.12",0.0046094784023598,0.00453395290570939,0.00463750396044656
"0.125",0.00469431422430082,0.00463820967446802,0.00477106042205491
"0.13",0.00479389143734698,0.00474654702657821,0.00489571831716645
"0.135",0.00490587385628915,0.00485522119465316,0.00503523918171387
"0.14",0.00499903797654857,0.00496082706759088,0.00516326574248903
"0.145",0.00508914987218002,0.00506187215363682,0.00532180819876618
"0.15",0.00517027709126286,0.00517808841346088,0.00546182468861621
"0.155",0.00525024248062829,0.00530116853173337,0.00558983407728536
"0.16",0.00533960871114453,0.00541486663162535,0.00572122892814231
"0.165",0.0054346976802916,0.00553446217951124,0.0058689592184512
"0.17",0.00553492073308057,0.00564190407481514,0.00602180949162358
"0.175",0.00563852064857666,0.00577979040624275,0.00618448308562265
"0.18",0.00573405156815795,0.00590386908889723,0.00633021608803516
"0.185",0.00584260974737526,0.0060261125421079,0.00648387904111259
"0.19",0.00593654620231913,0.00616427673165142,0.00665116158649662
"0.195",0.00604129910631524,0.00629490609539896,0.00680094252339964
"0.2",0.00614817613063295,0.00641031997906916,0.00696146056787657
"0.205",0.00625420943637344,0.00653383741245006,0.00711789970495539
"0.21",0.0063783225164292,0.00667259160247039,0.00726804370585714
"0.215",0.00648158000254795,0.0067969748817714,0.00743199701246264
"0.22",0.00660189227576045,0.00693073867957244,0.00759430227607858
"0.225",0.00670332316706577,0.00707102033138279,0.00775638643287676
"0.23",0.00682115644266154,0.00721036413933449,0.00791170740094545
"0.235",0.00691285870384532,0.00734941386852542,0.00810116972509969
"0.24",0.00701443673368478,0.00748936794601491,0.00827957815959799
"0.245",0.00712754506138379,0.00762342160811023,0.00843019983474878
"0.25",0.00725171023728639,0.00778594380544646,0.00860061173819285
"0.255",0.00741399680327007,0.00792039756729888,0.00878179308180851
"0.26",0.00753149781358696,0.00806919353990877,0.00892874216085214
"0.265",0.00762656317917125,0.0082308515380795,0.00911169854255399
"0.27",0.0077274733593318,0.00837055059785596,0.00928204530258164
"0.275",0.00782010321022372,0.00851043977537172,0.00945812618429091
