"","2","3","4"
"0.475",483472.500932189,289328.304118999,188674.20624536
"0.48",487851.65787126,293667.368775575,189662.009310581
"0.485",501476.099766256,300015.779573944,193356.403662727
"0.49",505232.323094847,303315.559730484,195149.013260326
"0.495",503537.71353803,304275.998135999,195187.309364217
"0.5",500926.079745852,301947.021005023,197621.498759435
"0.505",511822.366730869,304731.326811652,199919.880601166
"0.51",518355.93093957,304078.207976139,201568.527254864
"0.515",524237.041086868,307734.646322281,204112.44402667
"0.52",545838.341561964,308992.499036783,205453.889529785
"0.525",535007.946552725,311170.272832159,206946.44023366
"0.53",549678.795797232,312541.765400207,209175.052645105
"0.535",554093.297539608,314277.547807832,208984.375026325
"0.54",562572.638969054,322083.526791004,211224.816867725
"0.545",564267.78464504,325060.436379644,213759.335581328
"0.55",568362.78203058,327787.92231948,215921.707635734
"0.555",575493.856886604,330307.759344664,217367.688135218
"0.56",567900.605467256,329568.267513106,219344.636889794
"0.565",579747.032117421,338018.867680296,222516.361847375
"0.57",582709.639539538,339538.904952969,223681.681117274
"0.575",589850.638871798,340806.233256989,225088.269299965
"0.58",602084.3073452,349377.642655622,228869.123390549
"0.585",623088.682364685,357371.989822217,231406.088745077
"0.59",626063.917812435,360135.868183415,231871.750442293
"0.595",624261.519596854,372065.965858498,233750.666809003
"0.6",634013.67210761,377372.55572322,235966.939654304
"0.605",652565.944625932,379886.599115531,239781.506599551
"0.61",656873.018740772,382584.912521857,243331.927419019
"0.615",673401.174729564,385955.29949511,244990.530381277
"0.62",671869.968433859,393077.524383751,247060.684550998
"0.625",672320.447636964,394936.432267805,251451.789812181
"0.63",682146.013463548,399697.292017293,252436.959277609
"0.635",698100.208228678,404807.640006704,255937.478213965
"0.64",705705.090340689,409444.659735431,258199.737464161
"0.645",706810.441618416,413636.574269721,261619.325981928
"0.65",724723.868976077,411747.976791636,263192.811473981
"0.655",728466.354530294,418496.849658854,268329.350295889
"0.66",727248.115327475,420477.631391877,266478.728426048
"0.665",747235.782121061,424474.747392178,268076.933352931
"0.67",767874.760752331,428665.179364008,268109.165410896
"0.675",771373.599676332,433521.634465555,270121.004781705
"0.68",785850.449833227,436634.412887064,270771.188693316
"0.685",792518.574217308,437907.400245687,272830.718799123
"0.69",797355.548120283,438310.429401799,273340.083116077
"0.695",812522.461071549,442121.725785735,277006.714836411
"0.7",805545.872644827,443883.031487162,283038.868720299
"0.705",811648.809536566,451594.008892448,284117.801824098
"0.71",808320.798896453,457461.765836961,287078.070446305
"0.715",815661.206009888,457526.806431752,288260.443735343
"0.72",814135.043786765,461070.680275696,291928.964855057
"0.725",829937.052007296,466051.956668786,291728.856404953
"0.73",836895.555668587,466653.524078047,294860.619051276
"0.735",845246.420966648,471759.467846127,297905.556118739
"0.74",852550.984589617,472375.090575632,300862.644435951
"0.745",854631.850051878,478972.916073495,302311.664130995
"0.75",849954.59218399,481588.330303989,305721.237051848
"0.755",864850.193461631,481709.56982535,306586.542256225
"0.76",868835.225742957,488112.706782721,308663.178982847
"0.765",881268.313682196,488072.779988385,307560.875797008
"0.77",874909.917352022,493505.175912816,307375.273694963
"0.775",870750.691970294,497708.349311245,312268.95450997
"0.78",879075.403127732,499544.117351522,315060.752920633
"0.785",882374.157780227,499603.431884101,317325.410360914
"0.79",895287.585101526,508087.5251042,320409.537791967
"0.795",921307.590010479,512175.159756021,324572.364736021
"0.8",928697.067278919,519444.175578453,331467.087010468
"0.805",945409.256976524,524378.370152243,335322.920079631
"0.81",955740.77873622,532848.809652298,336170.733913889
"0.815",960531.903727872,536615.756789641,336625.929243963
"0.82",960965.171919013,540766.211666388,339262.661784415
"0.825",967750.830944418,544863.281577883,342014.137393663
"0.83",959683.702904481,546526.897710704,343878.297660831
"0.835",962823.722674711,551823.159003525,347918.648791904
"0.84",963600.894225198,549085.339988464,348125.544582669
"0.845",972685.170176009,554772.163577021,349973.446109213
"0.85",966499.391931811,553490.060588491,349651.432062419
"0.855",966103.014902492,551621.721344406,351390.526586091
"0.86",991861.952792468,559074.234448291,353094.278257776
"0.865",990754.415684199,570843.166312198,358957.73268338
"0.87",1010502.63345616,574805.574976821,360636.714469016
"0.875",1026728.04640446,579508.04447717,362520.768584631
"0.88",1063569.65176104,590554.439385502,364601.377174367
"0.885",1072317.51782147,599145.703834112,370611.023325748
"0.89",1067084.63498519,602582.677653029,372182.892240459
"0.895",1059470.77027252,601709.7330927,374963.090461534
"0.9",1065760.72661311,608805.041880095,382568.880505887
"0.905",1084723.936409,609352.702064641,385943.370493997
"0.91",1099607.32860929,618014.994121814,387446.506011587
"0.915",1112483.33679119,624487.267885928,392398.752221157
"0.92",1120815.3335201,629086.923192337,395041.372507133
"0.925",1127443.65652755,627018.434229155,398707.480614499
"0.93",1118998.9415406,629211.604431573,403098.45238958
"0.935",1124982.9471181,632517.410644202,403990.425390591
"0.94",1143400.23170859,634212.204666304,406658.820680935
"0.945",1160232.18436216,643274.543828136,411345.826221777
"0.95",1177776.00724637,649746.388009205,416201.393812232
"0.955",1194327.93565157,663125.466841555,417636.828139162
"0.96",1210196.87176821,663819.775673949,420946.465595159
"0.965",1222362.97508646,668917.17292413,424004.460311753
"0.97",1245137.06786847,671344.74999826,429972.538090305
"0.975",1251741.22327843,689814.202580385,435047.505282468
"0.98",1263167.37442605,694160.852752218,436671.886370996
"0.985",1289968.648255,700430.032533303,442319.634453952
"0.99",1277625.56274069,700356.583971478,444254.436556546
